customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level,ml_cluster,ml_customer_segment
75,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Express,Yes,Yes,3,Cash,Monthly,19.33333333333333,1,1,1,5,1,High Satisfaction,1.0,High Promo Dependency,0.4368717948717949,High Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.2917435897435897,Low Retention,0,Stable Mid-Value Customers
76,64,Male,Scarf,Accessories,85,Utah,M,Blue,Summer,2.7,Yes,Free Shipping,Yes,Yes,21,Credit Card,Annually,4.047619047619048,1,1,1,2,0,Low Satisfaction,1.0,High Promo Dependency,0.4380320512820513,High Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.3331025641025641,Low Retention,2,Promo-Dependent Regulars
77,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Free Shipping,Yes,Yes,32,Venmo,Monthly,1.34375,1,1,1,5,1,High Satisfaction,1.0,High Promo Dependency,0.5306153846153845,Premium Value,0,0,One-Time Bargain Hunters,45-54,Low Spend,0.6437435897435897,High Retention,3,One-Time Bargain Hunters
78,22,Male,Dress,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,1.4722222222222223,1,1,1,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.5138076923076923,High Value,0,0,One-Time Bargain Hunters,18-24,Medium Spend,0.746051282051282,High Retention,2,Promo-Dependent Regulars
79,50,Male,Skirt,Clothing,91,Nebraska,M,Maroon,Spring,4.7,Yes,Free Shipping,Yes,Yes,50,Venmo,Fortnightly,1.82,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.8198974358974358,Premium Value,1,0,Promo-Dependent Regulars,45-54,High Spend,0.9111282051282052,High Retention,3,One-Time Bargain Hunters
80,38,Male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Every 3 Months,2.232558139534884,1,1,1,4,0,Low Satisfaction,1.0,High Promo Dependency,0.6326730769230768,Premium Value,1,0,Promo-Dependent Regulars,35-44,High Spend,0.6844871794871795,High Retention,2,Promo-Dependent Regulars
81,19,Male,Sandals,Footwear,72,New York,XL,Blue,Summer,3.8,Yes,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,3.0,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.4494102564102565,High Value,0,0,One-Time Bargain Hunters,18-24,Medium Spend,0.4568717948717948,Medium Retention,2,Promo-Dependent Regulars
82,67,Male,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months,2.6666666666666665,1,1,1,4,0,Low Satisfaction,1.0,High Promo Dependency,0.598602564102564,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.6027179487179487,Medium Retention,2,Promo-Dependent Regulars
83,19,Male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,1.3333333333333333,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.3724551282051282,Mid Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.4212564102564102,Medium Retention,2,Promo-Dependent Regulars
84,36,Male,Dress,Clothing,40,Texas,M,Turquoise,Summer,4.1,Yes,Standard,Yes,Yes,34,Bank Transfer,Weekly,1.1764705882352942,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.5859487179487178,Premium Value,0,0,One-Time Bargain Hunters,35-44,Low Spend,0.7802564102564102,High Retention,3,One-Time Bargain Hunters
85,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months,0.7619047619047619,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.4937692307692308,High Value,0,0,Promo-Dependent Regulars,45-54,Low Spend,0.6731794871794872,High Retention,3,One-Time Bargain Hunters
86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,Yes,2,Debit Card,Bi-Weekly,47.5,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.4507115384615385,High Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.0464871794871794,Low Retention,0,Stable Mid-Value Customers
87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,47,Cash,Bi-Weekly,0.8723404255319149,1,1,1,1,0,Medium Satisfaction,1.0,High Promo Dependency,0.3803910256410256,Mid Value,0,0,Promo-Dependent Regulars,18-24,Low Spend,0.5866410256410256,Medium Retention,2,Promo-Dependent Regulars
88,52,Male,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Fortnightly,1.2045454545454546,1,1,1,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.5522371794871794,Premium Value,0,0,Promo-Dependent Regulars,45-54,Medium Spend,0.8382820512820512,High Retention,2,Promo-Dependent Regulars
89,33,Male,T-shirt,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Free Shipping,Yes,Yes,35,Credit Card,Monthly,1.3428571428571427,1,1,1,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.4597820512820512,High Value,0,0,One-Time Bargain Hunters,25-34,Medium Spend,0.6795897435897436,High Retention,2,Promo-Dependent Regulars
90,47,Male,Jacket,Outerwear,83,California,XL,Pink,Fall,3.6,Yes,Next Day Air,Yes,Yes,15,Cash,Quarterly,5.533333333333333,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.4448974358974359,High Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.3494871794871795,Low Retention,2,Promo-Dependent Regulars
91,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29,Credit Card,Monthly,1.6551724137931034,1,1,1,5,0,Low Satisfaction,1.0,High Promo Dependency,0.4318717948717949,High Value,0,0,One-Time Bargain Hunters,25-34,Medium Spend,0.6046666666666667,Medium Retention,2,Promo-Dependent Regulars
92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,5.5,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.6191730769230769,Premium Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.3826410256410256,Low Retention,3,One-Time Bargain Hunters
93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,6.6923076923076925,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.5479487179487179,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.3244102564102564,Low Retention,0,Stable Mid-Value Customers
94,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,1.3478260869565215,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.7207371794871794,Premium Value,1,0,Promo-Dependent Regulars,35-44,Medium Spend,0.9180256410256412,High Retention,3,One-Time Bargain Hunters
95,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,28,Credit Card,Weekly,2.7142857142857144,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.683275641025641,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.7047948717948718,High Retention,3,One-Time Bargain Hunters
96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,48,PayPal,Monthly,2.083333333333333,1,1,1,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.7175576923076923,Premium Value,1,0,Promo-Dependent Regulars,35-44,High Spend,0.8332051282051283,High Retention,3,One-Time Bargain Hunters
97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.8,Yes,Express,Yes,Yes,43,Venmo,Every 3 Months,1.697674418604651,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.5479807692307692,Premium Value,1,0,Promo-Dependent Regulars,25-34,Medium Spend,0.6844871794871795,High Retention,2,Promo-Dependent Regulars
98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37,Cash,Annually,2.4864864864864864,1,1,1,2,1,High Satisfaction,1.0,High Promo Dependency,0.6435705128205127,Premium Value,0,0,One-Time Bargain Hunters,18-24,High Spend,0.526025641025641,Medium Retention,3,One-Time Bargain Hunters
99,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Annually,3.35,1,1,1,2,0,Low Satisfaction,1.0,High Promo Dependency,0.3664102564102564,Mid Value,0,0,One-Time Bargain Hunters,18-24,Medium Spend,0.3193333333333333,Low Retention,2,Promo-Dependent Regulars
100,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly,1.2121212121212122,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.3814038461538462,Mid Value,0,0,One-Time Bargain Hunters,25-34,Low Spend,0.5691025641025641,Medium Retention,2,Promo-Dependent Regulars
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31,Cash,Fortnightly,3.161290322580645,1,1,1,6,0,Low Satisfaction,1.0,High Promo Dependency,0.6536025641025641,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.6862051282051282,High Retention,2,Promo-Dependent Regulars
102,27,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly,1.7,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.6537307692307691,Premium Value,0,0,Promo-Dependent Regulars,25-34,High Spend,0.6222564102564102,High Retention,3,One-Time Bargain Hunters
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35,Credit Card,Quarterly,1.9142857142857144,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.5875384615384615,Premium Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.5924102564102564,Medium Retention,3,One-Time Bargain Hunters
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,22,Venmo,Bi-Weekly,4.045454545454546,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.5279615384615384,Premium Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.2881025641025641,Low Retention,0,Stable Mid-Value Customers
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly,24.0,1,1,1,5,1,High Satisfaction,1.0,High Promo Dependency,0.3003717948717948,Low Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.2672820512820513,Low Retention,0,Stable Mid-Value Customers
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,24.0,1,1,1,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.3944615384615385,Mid Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.1304102564102564,Low Retention,2,Promo-Dependent Regulars
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31,Credit Card,Monthly,1.1290322580645162,1,1,1,5,0,Medium Satisfaction,1.0,High Promo Dependency,0.394602564102564,Mid Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.630051282051282,High Retention,2,Promo-Dependent Regulars
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly,1.4565217391304348,1,1,1,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.6120576923076922,Premium Value,1,0,Promo-Dependent Regulars,25-34,Medium Spend,0.8625897435897436,High Retention,2,Promo-Dependent Regulars
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,2.46875,1,1,1,1,0,Medium Satisfaction,1.0,High Promo Dependency,0.4429871794871794,High Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.411025641025641,Medium Retention,2,Promo-Dependent Regulars
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,1.976744186046512,1,1,1,6,0,Low Satisfaction,1.0,High Promo Dependency,0.6634551282051281,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.8278205128205128,High Retention,2,Promo-Dependent Regulars
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,1.0,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.4624102564102564,High Value,0,0,One-Time Bargain Hunters,55+,Low Spend,0.6252820512820513,High Retention,2,Promo-Dependent Regulars
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,8.333333333333334,1,1,1,2,1,High Satisfaction,1.0,High Promo Dependency,0.4411923076923076,High Value,0,0,One-Time Bargain Hunters,25-34,High Spend,0.1894871794871794,Low Retention,0,Stable Mid-Value Customers
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,2.321428571428572,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.4714294871794871,High Value,0,0,One-Time Bargain Hunters,35-44,Medium Spend,0.3604871794871795,Low Retention,0,Stable Mid-Value Customers
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,2.7,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.3641410256410256,Mid Value,0,0,One-Time Bargain Hunters,35-44,Medium Spend,0.4074871794871795,Medium Retention,2,Promo-Dependent Regulars
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,10.555555555555555,1,1,1,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.5585384615384615,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.4764102564102564,Medium Retention,2,Promo-Dependent Regulars
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,1.9583333333333333,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.6499679487179487,Premium Value,1,0,Promo-Dependent Regulars,45-54,High Spend,0.7460256410256411,High Retention,2,Promo-Dependent Regulars
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,7.166666666666667,1,1,1,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.3963589743589743,Mid Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.2248717948717948,Low Retention,2,Promo-Dependent Regulars
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,1.103448275862069,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.5005641025641024,High Value,0,0,One-Time Bargain Hunters,45-54,Low Spend,0.6608205128205128,High Retention,3,One-Time Bargain Hunters
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,1.6666666666666667,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.3954807692307693,Mid Value,0,0,One-Time Bargain Hunters,45-54,Low Spend,0.3483333333333334,Low Retention,0,Stable Mid-Value Customers
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,1.7272727272727273,1,1,1,2,1,High Satisfaction,1.0,High Promo Dependency,0.6185320512820511,Premium Value,0,0,Promo-Dependent Regulars,35-44,High Spend,0.6067948717948717,High Retention,3,One-Time Bargain Hunters
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,2.625,1,1,1,2,1,High Satisfaction,1.0,High Promo Dependency,0.5907179487179486,Premium Value,0,0,One-Time Bargain Hunters,55+,High Spend,0.4684102564102564,Medium Retention,3,One-Time Bargain Hunters
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,6.545454545454546,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.5559807692307692,Premium Value,0,0,One-Time Bargain Hunters,18-24,Medium Spend,0.443974358974359,Medium Retention,3,One-Time Bargain Hunters
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,0.9090909090909092,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.6055064102564102,Premium Value,0,0,Promo-Dependent Regulars,35-44,Low Spend,0.8382820512820512,High Retention,3,One-Time Bargain Hunters
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,1.934782608695652,1,1,1,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.7191217948717948,Premium Value,1,0,Promo-Dependent Regulars,55+,High Spend,0.9180256410256412,High Retention,2,Promo-Dependent Regulars
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,1.72,1,1,1,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.5858461538461538,Premium Value,0,0,Promo-Dependent Regulars,35-44,High Spend,0.6796410256410257,High Retention,2,Promo-Dependent Regulars
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,1.2,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.4888846153846154,High Value,0,0,Promo-Dependent Regulars,45-54,Medium Spend,0.7068717948717949,High Retention,2,Promo-Dependent Regulars
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,0.75,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.4398141025641026,High Value,0,0,Promo-Dependent Regulars,35-44,Low Spend,0.7460256410256411,High Retention,2,Promo-Dependent Regulars
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,3.423076923076923,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.7202435897435896,Premium Value,0,0,One-Time Bargain Hunters,18-24,High Spend,0.6807179487179487,High Retention,3,One-Time Bargain Hunters
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,1.5238095238095235,1,1,1,6,1,High Satisfaction,1.0,High Promo Dependency,0.4604679487179486,High Value,0,0,One-Time Bargain Hunters,18-24,Low Spend,0.5645897435897436,Medium Retention,3,One-Time Bargain Hunters
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,1.3673469387755102,1,1,1,1,1,High Satisfaction,1.0,High Promo Dependency,0.5835192307692306,Premium Value,0,0,Promo-Dependent Regulars,18-24,Medium Spend,0.6118717948717948,High Retention,3,One-Time Bargain Hunters
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,3.0,1,1,1,6,0,Medium Satisfaction,1.0,High Promo Dependency,0.3476923076923077,Mid Value,0,0,One-Time Bargain Hunters,35-44,Low Spend,0.4677435897435897,Medium Retention,2,Promo-Dependent Regulars
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,0.6304347826086957,1,1,1,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.5001217948717949,High Value,0,0,Promo-Dependent Regulars,25-34,Low Spend,0.9180256410256412,High Retention,2,Promo-Dependent Regulars
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,1.380952380952381,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.6879230769230769,Premium Value,0,0,Promo-Dependent Regulars,25-34,Medium Spend,0.871948717948718,High Retention,3,One-Time Bargain Hunters
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,2.6,1,1,1,2,0,Low Satisfaction,1.0,High Promo Dependency,0.3850897435897435,Mid Value,0,0,One-Time Bargain Hunters,45-54,Medium Spend,0.3817948717948717,Low Retention,2,Promo-Dependent Regulars
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,3.76,1,1,1,5,1,High Satisfaction,1.0,High Promo Dependency,0.678525641025641,Premium Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.5571282051282052,Medium Retention,3,One-Time Bargain Hunters
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,6.75,1,1,1,4,1,High Satisfaction,1.0,High Promo Dependency,0.5217051282051282,Premium Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.313025641025641,Low Retention,0,Stable Mid-Value Customers
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,21.5,1,1,1,4,0,Medium Satisfaction,1.0,High Promo Dependency,0.4010769230769231,Mid Value,0,0,One-Time Bargain Hunters,35-44,High Spend,0.2185641025641025,Low Retention,2,Promo-Dependent Regulars
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,1.131578947368421,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.6151602564102563,Premium Value,0,0,Promo-Dependent Regulars,55+,Low Spend,0.8243333333333334,High Retention,3,One-Time Bargain Hunters
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,0.6904761904761905,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.5809230769230769,Premium Value,0,0,Promo-Dependent Regulars,55+,Low Spend,0.871948717948718,High Retention,3,One-Time Bargain Hunters
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,3.1666666666666665,1,1,1,2,0,Medium Satisfaction,1.0,High Promo Dependency,0.5198525641025641,High Value,0,0,One-Time Bargain Hunters,45-54,High Spend,0.4409487179487179,Medium Retention,2,Promo-Dependent Regulars
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,0.56,1,1,1,7,0,Medium Satisfaction,1.0,High Promo Dependency,0.5162307692307692,High Value,0,0,Promo-Dependent Regulars,55+,Low Spend,0.9665641025641024,High Retention,2,Promo-Dependent Regulars
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,1.022222222222222,1,1,1,7,1,High Satisfaction,1.0,High Promo Dependency,0.6601538461538461,Premium Value,0,0,Promo-Dependent Regulars,55+,Medium Spend,0.9056410256410256,High Retention,3,One-Time Bargain Hunters
